Date,Employee ID,Employee Name,Role,Department,Entity,Seniority Level,Headcount,Base Salary,Bonus,Total Compensation,Attrition Flag,New Hire Flag,Budgeted Salary,Budgeted Headcount
2024-03-01,EMP06591,Employee_6591,UX Researcher,R&D,Tapstorm SG,Lead,1,5218.72,286.46,5505.18,0,0,5020.3101708439235,1
2024-03-01,EMP06592,Employee_6592,UX Researcher,R&D,Tapstorm SG,Mid,1,4525.94,447.14,4973.08,0,0,4803.3694932344015,1
2024-03-01,EMP06593,Employee_6593,Backend Engineer,Human Resources,Tapstorm SG,Lead,1,4279.97,261.48,4541.450000000001,0,0,4220.999444165249,1
2024-03-01,EMP06594,Employee_6594,Support Agent,Human Resources,Tapstorm SG,Lead,1,4150.77,956.23,5107.0,0,0,4173.524933860321,1
2024-03-01,EMP06595,Employee_6595,Localization Lead,Human Resources,Tapstorm SG,Mid,1,2435.29,288.53,2723.8199999999997,0,0,2412.104318807671,1
2024-03-01,EMP06596,Employee_6596,Support Agent,Human Resources,Tapstorm SG,Mid,1,2814.7,630.84,3445.54,0,0,2904.8471449849653,1
2024-03-01,EMP06597,Employee_6597,Localization Lead,Marketing,Tapstorm SG,Lead,1,4107.87,836.16,4944.03,0,0,4236.824319652907,1
2024-03-01,EMP06598,Employee_6598,LiveOps Analyst,Marketing,Tapstorm SG,Senior,1,3042.49,406.8,3449.29,1,0,3068.8286357844613,1
2024-03-01,EMP06599,Employee_6599,Backend Engineer,Marketing,Tapstorm SG,Senior,1,2319.12,493.35,2812.47,0,0,2270.1818104578924,1
2024-03-01,EMP06600,Employee_6600,LiveOps Analyst,Marketing,Tapstorm SG,Mid,1,2681.84,492.14,3173.98,0,0,2684.9656942440242,1
2024-03-01,EMP06601,Employee_6601,UX Researcher,Marketing,Tapstorm SG,Mid,1,3036.26,264.49,3300.75,1,0,2890.7863783646367,1
2024-03-01,EMP06602,Employee_6602,Support Agent,Marketing,Tapstorm SG,Junior,1,2757.41,584.92,3342.33,0,0,2797.567859945304,1
2024-03-01,EMP06603,Employee_6603,LiveOps Analyst,Marketing,Tapstorm SG,Mid,1,3460.74,340.48,3801.22,0,0,3544.790065509225,1
2024-03-01,EMP06604,Employee_6604,Backend Engineer,LiveOps,Tapstorm SG,Mid,1,3720.42,596.27,4316.6900000000005,0,0,3712.977013513935,1
2024-03-01,EMP06605,Employee_6605,Game Designer,LiveOps,Tapstorm SG,Junior,1,5223.76,1055.55,6279.31,0,0,5158.7860554326035,1
2024-03-01,EMP06606,Employee_6606,Support Agent,LiveOps,Tapstorm SG,Mid,1,2783.66,219.42,3003.08,0,0,2830.3541302295826,1
2024-03-01,EMP06607,Employee_6607,Localization Lead,LiveOps,Tapstorm SG,Lead,1,3381.34,349.96,3731.3,0,0,3573.9130463551346,1
2024-03-01,EMP06608,Employee_6608,Localization Lead,BI & Analytics,Tapstorm SG,Lead,1,3654.78,472.44,4127.22,0,0,3484.7378990828884,1
2024-03-01,EMP06609,Employee_6609,Backend Engineer,BI & Analytics,Tapstorm SG,Lead,1,3634.0,655.06,4289.0599999999995,0,0,3636.417005704452,1
2024-03-01,EMP06610,Employee_6610,Backend Engineer,BI & Analytics,Tapstorm SG,Junior,1,3657.61,489.96,4147.57,0,0,3586.001256438696,1
2024-03-01,EMP06611,Employee_6611,Localization Lead,BI & Analytics,Tapstorm SG,Mid,1,4597.93,1068.97,5666.900000000001,0,0,4549.66017885103,1
2024-03-01,EMP06612,Employee_6612,Support Agent,BI & Analytics,Tapstorm SG,Lead,1,3745.12,435.03,4180.15,0,0,4014.712402863972,1
2024-03-01,EMP06613,Employee_6613,LiveOps Analyst,Infrastructure,Tapstorm SG,Junior,1,2851.23,621.49,3472.7200000000003,0,0,3132.7261659342958,1
2024-03-01,EMP06614,Employee_6614,Localization Lead,Infrastructure,Tapstorm SG,Mid,1,4930.81,410.21,5341.02,0,0,5306.401500823488,1
2024-03-01,EMP06615,Employee_6615,Backend Engineer,Infrastructure,Tapstorm SG,Mid,1,3454.39,301.1,3755.49,1,0,3513.148653608005,1
2024-03-01,EMP06616,Employee_6616,LiveOps Analyst,Infrastructure,Tapstorm SG,Senior,1,2942.45,595.77,3538.22,0,0,3003.9267303104584,0
2024-03-01,EMP06617,Employee_6617,Localization Lead,Infrastructure,Tapstorm SG,Junior,1,3508.51,591.89,4100.400000000001,0,0,3396.3985957143,1
2024-03-01,EMP06618,Employee_6618,Support Agent,R&D,TapForge CN,Senior,1,4386.7,982.01,5368.71,0,0,4264.172601936063,1
2024-03-01,EMP06619,Employee_6619,Game Designer,R&D,TapForge CN,Senior,1,3829.94,250.9,4080.84,0,0,3889.2477531512536,1
2024-03-01,EMP06620,Employee_6620,LiveOps Analyst,R&D,TapForge CN,Mid,1,3976.33,723.67,4700.0,0,0,4278.907618644854,1
2024-03-01,EMP06621,Employee_6621,LiveOps Analyst,R&D,TapForge CN,Senior,1,3655.45,852.61,4508.0599999999995,0,0,3658.066106921956,1
2024-03-01,EMP06622,Employee_6622,UX Researcher,R&D,TapForge CN,Lead,1,2621.04,428.39,3049.43,0,0,2636.1406638562485,1
2024-03-01,EMP06623,Employee_6623,LiveOps Analyst,Human Resources,TapForge CN,Lead,1,6039.91,416.57,6456.48,0,0,6375.884836450763,1
2024-03-01,EMP06624,Employee_6624,Support Agent,Human Resources,TapForge CN,Mid,1,2964.04,431.02,3395.06,1,0,2985.1862531212896,1
2024-03-01,EMP06625,Employee_6625,LiveOps Analyst,H.R.,TapForge CN,Lead,1,4322.57,292.89,4615.46,0,0,4131.983607599653,1
2024-03-01,EMP06626,Employee_6626,Localization Lead,Human Resources,TapForge CN,Junior,1,4108.52,636.35,4744.870000000001,0,0,4459.5372771404345,1
2024-03-01,EMP06627,Employee_6627,Localization Lead,Human Resources,TapForge CN,Mid,1,2600.3,498.31,3098.61,0,0,2734.367627364108,1
2024-03-01,EMP06628,Employee_6628,LiveOps Analyst,Human Resources,TapForge CN,Junior,1,5288.09,313.41,5601.5,0,0,5029.025177049965,0
2024-03-01,EMP06629,Employee_6629,UX Researcher,Marketing,TapForge CN,Mid,1,4225.9,251.31,4477.21,0,0,4479.71710622044,1
2024-03-01,EMP06630,Employee_6630,Support Agent,Marketing,TapForge CN,Senior,1,5655.99,308.07,5964.0599999999995,0,0,5601.947461388137,1
2024-03-01,EMP06631,Employee_6631,Backend Engineer,Marketing,TapForge CN,Mid,1,4457.63,908.83,5366.46,0,0,4555.0667244147035,1
2024-03-01,EMP06632,Employee_6632,Support Agent,Marketing,TapForge CN,Mid,1,2468.17,374.99,2843.16,1,0,2582.8199582990596,1
2024-03-01,EMP06633,Employee_6633,UX Researcher,Marketing,TapForge CN,Mid,1,5565.51,897.47,6462.9800000000005,0,0,5353.443156206594,1
2024-03-01,EMP06634,Employee_6634,Backend Engineer,Marketing,TapForge CN,Junior,1,3867.69,852.19,4719.88,0,0,3811.701566976364,1
2024-03-01,EMP06635,Employee_6635,Support Agent,Marketing,TapForge CN,Lead,1,4248.04,898.48,5146.52,0,0,4043.9102754779883,1
2024-03-01,EMP06636,Employee_6636,UX Researcher,LiveOps,TapForge CN,Lead,1,4041.36,774.11,4815.47,1,1,4049.7608049807927,1
2024-03-01,EMP06637,Employee_6637,UX Researcher,LiveOps,TapForge CN,Junior,1,3303.65,695.58,3999.23,0,0,3426.804319870131,1
2024-03-01,EMP06638,Employee_6638,LiveOps Analyst,LiveOps,TapForge CN,Junior,1,4391.75,550.83,4942.58,0,0,4487.690130347167,1
2024-03-01,EMP06639,Employee_6639,Game Designer,LiveOps,TapForge CN,Senior,1,2199.13,382.58,2581.71,0,0,2121.781665518973,1
2024-03-01,EMP06640,Employee_6640,Support Agent,BI & Analytics,TapForge CN,Lead,1,4611.69,1010.16,5621.849999999999,0,0,4408.914210464453,1
2024-03-01,EMP06641,Employee_6641,Game Designer,BI & Analytics,TapForge CN,Junior,1,3052.23,514.06,3566.29,0,0,2939.814564347966,0
2024-03-01,EMP06642,Employee_6642,Backend Engineer,BI & Analytics,TapForge CN,Junior,1,4495.95,916.87,5412.82,0,0,4435.666154126919,1
2024-03-01,EMP06643,Employee_6643,LiveOps Analyst,BI & Analytics,TapForge CN,Mid,1,3819.37,880.11,4699.48,0,0,3835.454112034968,1
2024-03-01,EMP06644,Employee_6644,LiveOps Analyst,Infrastructure,TapForge CN,Senior,1,4249.2,749.65,4998.849999999999,0,0,4550.090242763708,1
2024-03-01,EMP06645,Employee_6645,Localization Lead,Infrastructure,TapForge CN,Senior,1,4065.0,546.48,4611.48,0,0,3935.495336976172,1
2024-03-01,EMP06646,Employee_6646,Localization Lead,Infrastructure,TapForge CN,Lead,1,4306.86,829.79,5136.65,1,0,4493.079550014767,1
2024-03-01,EMP06647,Employee_6647,Support Agent,Infrastructure,TapForge CN,Junior,1,3469.15,230.96,3700.11,0,0,3664.6234805120184,1
2024-03-01,EMP06648,Employee_6648,LiveOps Analyst,Infrastructure,TapForge CN,Lead,1,3275.81,355.72,3631.5299999999997,0,0,3127.7357786415964,1
2024-03-01,EMP06649,Employee_6649,Localization Lead,Infrastructure,TapForge CN,Lead,1,3933.79,482.7,4416.49,0,1,3971.597336600371,1
2024-03-01,EMP06650,Employee_6650,Support Agent,Infrastructure,TapForge CN,Senior,1,4346.38,624.53,4970.91,0,0,4370.245707560855,1
2024-03-01,EMP06651,Employee_6651,Support Agent,R&D,WhaleCare PH,Mid,1,3843.98,907.03,4751.01,0,0,3750.725947340428,1
2024-03-01,EMP06652,Employee_6652,Game Designer,R&D,WhaleCare PH,Senior,1,3903.34,975.76,4879.1,0,0,4218.1265781389975,1
2024-03-01,EMP06653,Employee_6653,Support Agent,R&D,WhaleCare PH,Mid,1,4033.52,309.33,4342.85,0,0,4186.3234462708615,1
2024-03-01,EMP06654,Employee_6654,LiveOps Analyst,R&D,WhaleCare PH,Junior,1,4663.02,406.28,5069.3,0,0,4718.832593199998,1
2024-03-01,EMP06655,Employee_6655,Support Agent,R&D,WhaleCare PH,Mid,1,4033.74,536.63,4570.37,0,0,4368.812669852028,1
2024-03-01,EMP06656,Employee_6656,Backend Engineer,R&D,WhaleCare PH,Lead,1,4081.5,576.84,4658.34,0,0,4192.659850293494,1
2024-03-01,EMP06657,Employee_6657,Backend Engineer,R&D,WhaleCare PH,Senior,1,3286.58,485.23,3771.81,0,0,3519.5384628815973,1
2024-03-01,EMP06658,Employee_6658,Localization Lead,Human Resources,WhaleCare PH,Senior,1,2855.3,179.82,3035.1200000000003,0,0,2980.4175446290837,1
2024-03-01,EMP06659,Employee_6659,Game Designer,Human Resources,WhaleCare PH,Mid,1,3959.41,859.11,4818.5199999999995,0,0,3842.509252331578,1
2024-03-01,EMP06660,Employee_6660,Support Agent,Human Resources,WhaleCare PH,Mid,1,3487.32,768.4,4255.72,0,0,3360.018012587116,1
2024-03-01,EMP06661,Employee_6661,UX Researcher,H.R.,WhaleCare PH,Senior,1,2956.86,275.24,3232.1000000000004,0,0,3185.9860329726184,1
2024-03-01,EMP06662,Employee_6662,LiveOps Analyst,Human Resources,WhaleCare PH,Junior,1,3863.14,771.11,4634.25,0,0,3984.8619541966614,1
2024-03-01,EMP06663,Employee_6663,LiveOps Analyst,Marketing,WhaleCare PH,Junior,1,3587.74,408.07,3995.81,0,0,3776.6740305806115,0
2024-03-01,EMP06664,Employee_6664,Backend Engineer,Marketing,WhaleCare PH,Lead,1,2631.45,542.49,3173.9399999999996,0,0,2733.740326965958,1
2024-03-01,EMP06665,Employee_6665,Game Designer,Marketing,WhaleCare PH,Mid,1,5215.19,934.2,6149.389999999999,0,1,5681.25455282567,1
2024-03-01,EMP06666,Employee_6666,Localization Lead,Marketing,WhaleCare PH,Mid,1,3026.53,169.05,3195.5800000000004,0,0,3155.4304043880716,1
2024-03-01,EMP06667,Employee_6667,Game Designer,LiveOps,WhaleCare PH,Junior,1,4506.16,873.04,5379.2,0,0,4573.3824227065315,0
2024-03-01,EMP06668,Employee_6668,Backend Engineer,LiveOps,WhaleCare PH,Mid,1,2398.99,281.72,2680.71,0,0,2322.2472315197206,1
2024-03-01,EMP06669,Employee_6669,Game Designer,LiveOps,WhaleCare PH,Junior,1,4534.75,462.59,4997.34,0,0,4474.5201766421205,0
2024-03-01,EMP06670,Employee_6670,LiveOps Analyst,LiveOps,WhaleCare PH,Lead,1,4654.51,673.43,5327.9400000000005,0,1,4531.533834141302,1
2024-03-01,EMP06671,Employee_6671,Backend Engineer,LiveOps,WhaleCare PH,Senior,1,2266.31,329.96,2596.27,0,0,2253.7667558458147,1
2024-03-01,EMP06672,Employee_6672,UX Researcher,LiveOps,WhaleCare PH,Lead,1,3797.39,304.2,4101.59,1,0,3654.3845277602445,0
2024-03-01,EMP06673,Employee_6673,Support Agent,LiveOps,WhaleCare PH,Junior,1,3984.63,873.3,4857.93,0,0,4056.9740350505394,1
2024-03-01,EMP06674,Employee_6674,LiveOps Analyst,BI & Analytics,WhaleCare PH,Junior,1,3614.23,211.65,3825.88,0,0,3438.138380675015,1
2024-03-01,EMP06675,Employee_6675,Backend Engineer,BI & Analytics,WhaleCare PH,Senior,1,2444.33,215.75,2660.08,0,0,2408.9743119670534,1
2024-03-01,EMP06676,Employee_6676,Localization Lead,BI & Analytics,WhaleCare PH,Senior,1,2995.99,239.47,3235.4599999999996,0,0,3004.1539603233173,1
2024-03-01,EMP06677,Employee_6677,LiveOps Analyst,BI & Analytics,WhaleCare PH,Mid,1,3702.48,880.79,4583.27,0,0,4030.1861644840237,1
2024-03-01,EMP06678,Employee_6678,Backend Engineer,BI & Analytics,WhaleCare PH,Lead,1,3909.59,480.16,4389.75,0,1,3967.6784806076716,1
2024-03-01,EMP06679,Employee_6679,LiveOps Analyst,BI & Analytics,WhaleCare PH,Mid,1,3653.83,429.75,4083.58,0,1,3589.100962579128,1
2024-03-01,EMP06680,Employee_6680,Support Agent,BI & Analytics,WhaleCare PH,Lead,1,4509.76,780.98,5290.74,0,0,4462.185444504918,1
2024-03-01,EMP06681,Employee_6681,Localization Lead,Infrastructure,WhaleCare PH,Lead,1,4365.64,801.87,5167.51,0,0,4690.227714650728,1
2024-03-01,EMP06682,Employee_6682,Localization Lead,Infrastructure,WhaleCare PH,Senior,1,3613.46,845.18,4458.64,0,0,3694.2758518332416,1
2024-03-01,EMP06683,Employee_6683,Backend Engineer,Infrastructure,WhaleCare PH,Mid,1,3692.09,902.12,4594.21,0,0,3737.842207824173,1
2024-03-01,EMP06684,Employee_6684,Support Agent,Infrastructure,WhaleCare PH,Lead,1,3507.91,857.84,4365.75,0,0,3622.7961552458014,1
2024-03-01,EMP06685,Employee_6685,Game Designer,Infrastructure,WhaleCare PH,Senior,1,5133.57,884.43,6018.0,0,0,5621.896472874738,1
2024-03-01,EMP06686,Employee_6686,Support Agent,R&D,SummonStorm BR,Mid,1,3981.87,485.48,4467.35,0,0,4087.946179171289,1
2024-03-01,EMP06687,Employee_6687,Support Agent,R&D,SummonStorm BR,Mid,1,3561.46,758.72,4320.18,0,0,3638.1585990572107,1
2024-03-01,EMP06688,Employee_6688,Localization Lead,R&D,SummonStorm BR,Mid,1,2237.99,332.6,2570.5899999999997,0,0,2375.17009123527,1
2024-03-01,EMP06689,Employee_6689,Backend Engineer,R&D,SummonStorm BR,Lead,1,3438.51,339.26,3777.7700000000004,0,0,3386.315185781224,1
2024-03-01,EMP06690,Employee_6690,LiveOps Analyst,Human Resources,SummonStorm BR,Lead,1,2725.46,315.9,3041.36,0,1,2705.399471527534,1
2024-03-01,EMP06691,Employee_6691,Localization Lead,Human Resources,SummonStorm BR,Junior,1,5880.15,299.69,6179.839999999999,0,0,5674.676959159915,1
2024-03-01,EMP06692,Employee_6692,Support Agent,Human Resources,SummonStorm BR,Mid,1,4010.66,570.63,4581.29,0,0,4224.06725119052,1
2024-03-01,EMP06693,Employee_6693,Localization Lead,Human Resources,SummonStorm BR,Mid,1,1395.92,232.66,1628.5800000000002,0,0,1442.9152423604867,1
2024-03-01,EMP06694,Employee_6694,Localization Lead,Marketing,SummonStorm BR,Lead,1,3608.33,641.9,4250.23,0,0,3822.0007723935887,1
2024-03-01,EMP06695,Employee_6695,UX Researcher,Marketing,SummonStorm BR,Junior,1,2430.69,577.17,3007.86,0,0,2476.135234971878,1
2024-03-01,EMP06696,Employee_6696,UX Researcher,Marketing,SummonStorm BR,Lead,1,2298.51,181.84,2480.3500000000004,0,0,2389.239132678495,1
2024-03-01,EMP06697,Employee_6697,Support Agent,Marketing,SummonStorm BR,Lead,1,4782.01,329.73,5111.74,0,0,5179.528268792564,1
2024-03-01,EMP06698,Employee_6698,Localization Lead,Marketing,SummonStorm BR,Junior,1,5113.26,291.21,5404.47,0,0,5361.61429764044,1
2024-03-01,EMP06699,Employee_6699,Game Designer,Marketing,SummonStorm BR,Senior,1,3319.64,348.49,3668.13,0,0,3431.0172910801325,1
2024-03-01,EMP06700,Employee_6700,Game Designer,LiveOps,SummonStorm BR,Mid,1,3369.7,485.37,3855.0699999999997,0,0,3575.2804488699667,1
2024-03-01,EMP06701,Employee_6701,Localization Lead,LiveOps,SummonStorm BR,Senior,1,2668.34,603.65,3271.9900000000002,0,0,2753.4070709274165,1
2024-03-01,EMP06702,Employee_6702,Backend Engineer,LiveOps,SummonStorm BR,Junior,1,2936.42,651.71,3588.13,0,0,3136.2309026762728,0
2024-03-01,EMP06703,Employee_6703,Support Agent,LiveOps,SummonStorm BR,Mid,1,4538.31,250.07,4788.38,0,0,4570.792755727054,1
2024-03-01,EMP06704,Employee_6704,UX Researcher,LiveOps,SummonStorm BR,Junior,1,3299.58,567.15,3866.73,0,1,3572.264928768614,1
2024-03-01,EMP06705,Employee_6705,Backend Engineer,H.R.,SummonStorm BR,Mid,1,3229.25,551.12,3780.37,0,0,3312.4737483124222,1
2024-03-01,EMP06706,Employee_6706,Backend Engineer,BI & Analytics,SummonStorm BR,Senior,1,5015.14,1000.81,6015.950000000001,0,0,5420.9431804138485,1
2024-03-01,EMP06707,Employee_6707,Backend Engineer,BI & Analytics,SummonStorm BR,Senior,1,3267.8,232.17,3499.9700000000003,0,0,3567.051131481357,1
2024-03-01,EMP06708,Employee_6708,Support Agent,BI & Analytics,SummonStorm BR,Senior,1,2936.77,573.6,3510.37,0,0,2940.859324155959,1
2024-03-01,EMP06709,Employee_6709,Game Designer,BI & Analytics,SummonStorm BR,Mid,1,3895.3,640.61,4535.91,0,0,3969.8890780618704,1
2024-03-01,EMP06710,Employee_6710,Support Agent,Infrastructure,SummonStorm BR,Mid,1,3333.63,242.12,3575.75,0,0,3353.677580400812,1
2024-03-01,EMP06711,Employee_6711,Game Designer,Infrastructure,SummonStorm BR,Senior,1,1902.57,388.55,2291.12,0,0,1994.549256789194,0
2024-03-01,EMP06712,Employee_6712,Localization Lead,Infrastructure,SummonStorm BR,Lead,1,4038.44,221.76,4260.2,0,0,3960.146919524588,1
2024-03-01,EMP06713,Employee_6713,Support Agent,Infrastructure,SummonStorm BR,Senior,1,5193.91,945.03,6138.94,0,0,5197.353995972503,1
2024-03-01,EMP06714,Employee_6714,UX Researcher,Infrastructure,SummonStorm BR,Senior,1,3697.5,331.7,4029.2,0,0,4016.4030567771692,1
2024-03-01,EMP06715,Employee_6715,Game Designer,Infrastructure,SummonStorm BR,Mid,1,3779.66,667.37,4447.03,0,0,3737.5384977471545,1
2024-04-01,EMP06716,Employee_6716,Localization Lead,R&D,Tapstorm SG,Senior,1,3055.64,463.46,3519.1,0,1,3293.598431908421,0
2024-04-01,EMP06717,Employee_6717,LiveOps Analyst,R&D,Tapstorm SG,Mid,1,4479.38,811.47,5290.85,0,0,4528.547680658886,1
2024-04-01,EMP06718,Employee_6718,Localization Lead,R&D,Tapstorm SG,Junior,1,3216.23,486.62,3702.85,0,1,3218.6530857463913,1
2024-04-01,EMP06719,Employee_6719,Support Agent,R&D,Tapstorm SG,Junior,1,4071.95,441.74,4513.69,0,0,4388.479521157696,1
2024-04-01,EMP06720,Employee_6720,LiveOps Analyst,R&D,Tapstorm SG,Senior,1,4352.82,528.85,4881.67,0,0,4643.577885130967,1
2024-04-01,EMP06721,Employee_6721,Support Agent,R&D,Tapstorm SG,Mid,1,2919.76,426.96,3346.7200000000003,0,0,2861.4241758149433,1
2024-04-01,EMP06722,Employee_6722,UX Researcher,Human Resources,Tapstorm SG,Mid,1,2221.98,521.09,2743.07,0,0,2196.9218538366117,1
2024-04-01,EMP06723,Employee_6723,Game Designer,Human Resources,Tapstorm SG,Mid,1,3756.34,786.59,4542.93,0,0,4080.3681648871157,1
2024-04-01,EMP06724,Employee_6724,LiveOps Analyst,Human Resources,Tapstorm SG,Mid,1,4472.81,265.98,4738.790000000001,0,0,4653.358948676771,1
2024-04-01,EMP06725,Employee_6725,Game Designer,Human Resources,Tapstorm SG,Senior,1,4448.75,333.67,4782.42,0,0,4528.568720752345,1
2024-04-01,EMP06726,Employee_6726,Backend Engineer,Human Resources,Tapstorm SG,Junior,1,2804.79,299.99,3104.7799999999997,0,0,2817.636995557637,0
2024-04-01,EMP06727,Employee_6727,Game Designer,Human Resources,Tapstorm SG,Senior,1,4331.09,637.75,4968.84,0,0,4607.80580776583,1
2024-04-01,EMP06728,Employee_6728,LiveOps Analyst,Marketing,Tapstorm SG,Junior,1,3327.13,211.12,3538.25,0,0,3617.5985884419947,1
2024-04-01,EMP06729,Employee_6729,LiveOps Analyst,Marketing,Tapstorm SG,Mid,1,3308.19,803.48,4111.67,0,0,3342.5844322900134,1
2024-04-01,EMP06730,Employee_6730,Localization Lead,Marketing,Tapstorm SG,Senior,1,3019.15,653.17,3672.32,0,0,2974.5241742029875,1
2024-04-01,EMP06731,Employee_6731,UX Researcher,Marketing,Tapstorm SG,Mid,1,4484.3,503.11,4987.41,0,0,4758.725746530648,0
2024-04-01,EMP06732,Employee_6732,Support Agent,Marketing,Tapstorm SG,Junior,1,4037.51,234.34,4271.85,0,0,4391.6885760061705,0
2024-04-01,EMP06733,Employee_6733,UX Researcher,LiveOps,Tapstorm SG,Junior,1,4774.17,1159.39,5933.56,0,0,5032.526883977038,1
2024-04-01,EMP06734,Employee_6734,LiveOps Analyst,LiveOps,Tapstorm SG,Junior,1,3961.5,529.63,4491.13,0,0,4157.128502975996,1
2024-04-01,EMP06735,Employee_6735,Game Designer,LiveOps,Tapstorm SG,Mid,1,3578.01,792.8,4370.81,0,0,3587.6066744836908,1
2024-04-01,EMP06736,Employee_6736,Support Agent,LiveOps,Tapstorm SG,Junior,1,4225.33,586.89,4812.22,0,0,4505.269629281339,1
2024-04-01,EMP06737,Employee_6737,Backend Engineer,BI & Analytics,Tapstorm SG,Junior,1,4065.68,848.04,4913.719999999999,0,0,4443.027725265483,1
2024-04-01,EMP06738,Employee_6738,Support Agent,BI & Analytics,Tapstorm SG,Mid,1,4045.08,500.89,4545.97,0,0,4305.936572443491,1
2024-04-01,EMP06739,Employee_6739,Backend Engineer,BI & Analytics,Tapstorm SG,Lead,1,4010.14,563.82,4573.96,0,0,4367.869241740799,1
2024-04-01,EMP06740,Employee_6740,Support Agent,BI & Analytics,Tapstorm SG,Senior,1,4075.32,696.34,4771.66,0,0,4039.8066878137297,1
2024-04-01,EMP06741,Employee_6741,LiveOps Analyst,BI & Analytics,Tapstorm SG,Mid,1,4316.57,677.74,4994.3099999999995,0,0,4170.547587226777,1
2024-04-01,EMP06742,Employee_6742,Support Agent,BI & Analytics,Tapstorm SG,Senior,1,3255.13,648.01,3903.1400000000003,0,0,3097.0195382325214,1
2024-04-01,EMP06743,Employee_6743,UX Researcher,BI & Analytics,Tapstorm SG,Junior,1,5419.86,1063.82,6483.679999999999,0,0,5478.725708922115,1
2024-04-01,EMP06744,Employee_6744,Game Designer,Infrastructure,Tapstorm SG,Mid,1,4724.44,984.12,5708.5599999999995,0,0,4693.838424632467,1
2024-04-01,EMP06745,Employee_6745,Backend Engineer,Infrastructure,Tapstorm SG,Senior,1,3019.59,560.48,3580.07,0,0,3206.264527124366,1
2024-04-01,EMP06746,Employee_6746,Support Agent,Infrastructure,Tapstorm SG,Mid,1,3720.74,220.92,3941.66,0,0,4013.021756967992,1
2024-04-01,EMP06747,Employee_6747,UX Researcher,Infrastructure,Tapstorm SG,Senior,1,2478.4,319.31,2797.71,0,0,2598.531475085816,1
2024-04-01,EMP06748,Employee_6748,Game Designer,Infrastructure,Tapstorm SG,Senior,1,4211.04,459.69,4670.73,0,1,4473.997873863166,1
2024-04-01,EMP06749,Employee_6749,Localization Lead,Infrastructure,Tapstorm SG,Senior,1,3978.47,850.33,4828.8,0,0,3865.158781522425,0
2024-04-01,EMP06750,Employee_6750,UX Researcher,Infrastructure,Tapstorm SG,Senior,1,3690.67,816.33,4507.0,0,0,3779.50831395649,1
2024-04-01,EMP06751,Employee_6751,UX Researcher,R&D,TapForge CN,Mid,1,5994.56,506.31,6500.870000000001,0,0,6532.891950146127,1
2024-04-01,EMP06752,Employee_6752,LiveOps Analyst,R&D,TapForge CN,Senior,1,4680.36,603.35,5283.71,0,0,4597.3167620606355,1
2024-04-01,EMP06753,Employee_6753,LiveOps Analyst,R&D,TapForge CN,Mid,1,4606.76,335.58,4942.34,0,0,4653.185602210778,1
2024-04-01,EMP06754,Employee_6754,Backend Engineer,R&D,TapForge CN,Lead,1,4396.37,1048.31,5444.68,0,0,4292.335260094612,1
